datetime,open,high,low,close,volume
2025-05-14 10:45:00,29525.0,29625.0,29475.0,29540.0,3977
2025-05-14 11:00:00,29515.0,29525.0,29455.0,29505.0,6116
2025-05-14 11:15:00,29495.0,29505.0,29430.0,29430.0,6178
2025-05-14 11:30:00,29440.0,29525.0,29440.0,29470.0,4153
2025-05-14 11:45:00,29485.0,29775.0,29485.0,29645.0,7681
2025-05-14 12:00:00,29670.0,29725.0,29440.0,29455.0,9400
2025-05-14 12:15:00,29440.0,29460.0,29345.0,29385.0,9977
2025-05-14 12:30:00,29425.0,29430.0,29300.0,29335.0,11287
2025-05-14 12:45:00,29335.0,29335.0,29255.0,29290.0,11783
2025-05-14 13:00:00,29290.0,29365.0,29290.0,29340.0,11965
2025-05-14 13:15:00,29365.0,29390.0,29240.0,29240.0,12863
2025-05-14 13:30:00,29240.0,29300.0,29220.0,29270.0,13226
2025-05-14 13:45:00,29280.0,29290.0,29180.0,29195.0,13551
2025-05-14 14:00:00,29195.0,29200.0,29090.0,29155.0,14104
2025-05-14 14:15:00,29140.0,29260.0,29090.0,29220.0,14946
2025-05-14 14:30:00,29205.0,29270.0,29200.0,29265.0,15081
2025-05-14 14:45:00,29290.0,29300.0,29240.0,29290.0,15295
2025-05-14 15:00:00,29270.0,29300.0,29170.0,29290.0,15953
2025-05-14 15:15:00,29285.0,29300.0,29190.0,29270.0,17189
2025-05-15 09:15:00,29365.0,29405.0,29280.0,29340.0,322
2025-05-15 09:30:00,29360.0,29390.0,29200.0,29200.0,719
2025-05-15 09:45:00,29170.0,29245.0,29145.0,29245.0,1313
2025-05-15 10:00:00,29270.0,29285.0,29250.0,29250.0,983
2025-05-15 10:15:00,29275.0,29300.0,29250.0,29290.0,1555
2025-05-15 10:30:00,29265.0,29390.0,29255.0,29280.0,38836
2025-05-15 10:45:00,29305.0,29305.0,29270.0,29305.0,25936
2025-05-15 11:00:00,29275.0,29275.0,29185.0,29230.0,39421
2025-05-15 11:15:00,29230.0,29260.0,29185.0,29205.0,39827
2025-05-15 11:30:00,29205.0,29210.0,29200.0,29200.0,26761
2025-05-15 11:45:00,29225.0,29260.0,29195.0,29230.0,40340
2025-05-15 12:00:00,29210.0,29245.0,29200.0,29205.0,40779
2025-05-15 12:15:00,29240.0,29245.0,29180.0,29200.0,40981
2025-05-15 12:30:00,29195.0,29260.0,29195.0,29225.0,41194
2025-05-15 12:45:00,29260.0,29335.0,29225.0,29320.0,41419
2025-05-15 13:00:00,29330.0,29395.0,29320.0,29380.0,41690
2025-05-15 13:15:00,29365.0,29365.0,29315.0,29320.0,27866
2025-05-15 13:30:00,29350.0,29475.0,29350.0,29445.0,42031
2025-05-15 13:45:00,29460.0,29520.0,29445.0,29450.0,42392
2025-05-15 14:00:00,29445.0,29495.0,29405.0,29495.0,42673
2025-05-15 14:15:00,29465.0,29545.0,29465.0,29540.0,42955
2025-05-15 14:30:00,29530.0,29580.0,29510.0,29525.0,43203
2025-05-15 14:45:00,29535.0,29675.0,29525.0,29670.0,43579
2025-05-15 15:00:00,29675.0,29675.0,29540.0,29560.0,44609
2025-05-15 15:15:00,29605.0,29630.0,29400.0,29420.0,46046
2025-05-16 09:15:00,29600.0,29800.0,29595.0,29785.0,585
2025-05-16 09:30:00,29835.0,29865.0,29705.0,29775.0,1576
2025-05-16 09:45:00,29790.0,29790.0,29730.0,29760.0,1789
2025-05-16 10:00:00,29765.0,29850.0,29735.0,29775.0,2511
2025-05-16 10:15:00,29780.0,29800.0,29705.0,29735.0,1888
2025-05-16 10:30:00,29755.0,29790.0,29715.0,29750.0,1951
2025-05-16 10:45:00,29750.0,29790.0,29715.0,29745.0,3013
2025-05-16 11:00:00,29750.0,29790.0,29715.0,29735.0,3129
2025-05-16 11:15:00,29765.0,29770.0,29705.0,29725.0,3339
2025-05-16 11:30:00,29765.0,29845.0,29725.0,29810.0,3711
2025-05-16 11:45:00,29800.0,29840.0,29610.0,29610.0,4269
2025-05-16 12:00:00,29620.0,29750.0,29620.0,29720.0,3108
2025-05-16 12:15:00,29695.0,29725.0,29655.0,29700.0,4930
2025-05-16 12:30:00,29665.0,29725.0,29630.0,29720.0,5002
2025-05-16 12:45:00,29695.0,29725.0,29665.0,29665.0,5094
2025-05-16 13:00:00,29660.0,29720.0,29650.0,29690.0,5286
2025-05-16 13:15:00,29720.0,29735.0,29670.0,29700.0,5444
2025-05-16 13:30:00,29720.0,29850.0,29690.0,29780.0,7031
2025-05-16 13:45:00,29800.0,29825.0,29675.0,29675.0,7931
2025-05-16 14:00:00,29695.0,29700.0,29665.0,29690.0,8188
2025-05-16 14:15:00,29670.0,29700.0,29665.0,29700.0,5503
2025-05-16 14:30:00,29650.0,29690.0,29640.0,29690.0,8462
2025-05-16 14:45:00,29645.0,29700.0,29645.0,29700.0,8630
2025-05-16 15:00:00,29650.0,29700.0,29650.0,29685.0,9041
2025-05-16 15:15:00,29655.0,29695.0,29630.0,29680.0,9504
2025-05-19 09:15:00,29680.0,29850.0,29640.0,29745.0,479
2025-05-19 09:30:00,29740.0,29760.0,29470.0,29595.0,1121
2025-05-19 09:45:00,29555.0,29670.0,29550.0,29625.0,1565
2025-05-19 10:00:00,29625.0,29660.0,29625.0,29630.0,550
2025-05-19 10:15:00,29690.0,29700.0,29670.0,29700.0,1896
2025-05-19 10:30:00,29700.0,29705.0,29700.0,29700.0,1399
2025-05-19 10:45:00,29720.0,29790.0,29715.0,29755.0,2158
2025-05-19 11:00:00,29785.0,29790.0,29700.0,29735.0,1524
2025-05-19 11:15:00,29775.0,29775.0,29675.0,29720.0,2418
2025-05-19 11:30:00,29675.0,29745.0,29675.0,29685.0,1726
2025-05-19 11:45:00,29735.0,29735.0,29700.0,29700.0,1817
2025-05-19 12:00:00,29700.0,29700.0,29620.0,29675.0,2818
2025-05-19 12:15:00,29680.0,29710.0,29680.0,29700.0,1943
2025-05-19 12:30:00,29700.0,29800.0,29700.0,29745.0,2016
2025-05-19 12:45:00,29810.0,29810.0,29725.0,29725.0,2279
2025-05-19 13:00:00,29690.0,29730.0,29655.0,29655.0,2335
2025-05-19 13:15:00,29695.0,29730.0,29640.0,29650.0,3772
2025-05-19 13:30:00,29640.0,29640.0,29605.0,29630.0,2776
2025-05-19 13:45:00,29580.0,29630.0,29550.0,29630.0,1477
2025-05-19 14:00:00,29630.0,29655.0,29510.0,29565.0,3023
2025-05-19 14:15:00,29575.0,29600.0,29560.0,29560.0,3059
2025-05-19 14:30:00,29535.0,29580.0,29530.0,29580.0,4642
2025-05-19 14:45:00,29530.0,29700.0,29530.0,29615.0,4904
2025-05-19 15:00:00,29675.0,29685.0,29625.0,29645.0,5058
2025-05-19 15:15:00,29630.0,29725.0,29600.0,29600.0,5290
2025-05-20 09:15:00,29760.0,29760.0,29450.0,29495.0,857
2025-05-20 09:30:00,29465.0,29610.0,29465.0,29535.0,1190
2025-05-20 09:45:00,29535.0,29535.0,29455.0,29525.0,1548
2025-05-20 10:00:00,29545.0,29595.0,29535.0,29580.0,1125
2025-05-20 10:15:00,29560.0,29605.0,29560.0,29605.0,1750
2025-05-20 10:30:00,29610.0,29695.0,29575.0,29575.0,1272
2025-05-20 10:45:00,29595.0,29595.0,29530.0,29570.0,1429
2025-05-20 11:00:00,29560.0,29605.0,29550.0,29570.0,2187
2025-05-20 11:15:00,29555.0,29570.0,29525.0,29560.0,2238
2025-05-20 11:30:00,29545.0,29640.0,29545.0,29620.0,2320
2025-05-20 11:45:00,29650.0,29680.0,29590.0,29640.0,2648
2025-05-20 12:00:00,29640.0,29735.0,29625.0,29650.0,2965
2025-05-20 12:15:00,29625.0,29695.0,29605.0,29675.0,2050
2025-05-20 12:30:00,29700.0,29745.0,29660.0,29695.0,3193
2025-05-20 12:45:00,29705.0,29705.0,29545.0,29555.0,3316
2025-05-20 13:00:00,29585.0,29705.0,29585.0,29695.0,3557
2025-05-20 13:15:00,29660.0,29690.0,29635.0,29670.0,3652
2025-05-20 13:30:00,29690.0,29690.0,29520.0,29610.0,3823
2025-05-20 13:45:00,29610.0,29675.0,29555.0,29565.0,4083
2025-05-20 14:00:00,29595.0,29595.0,29500.0,29540.0,4430
2025-05-20 14:15:00,29565.0,29565.0,29420.0,29420.0,4800
2025-05-20 14:30:00,29425.0,29425.0,29355.0,29355.0,5186
2025-05-20 14:45:00,29385.0,29450.0,29300.0,29315.0,5645
2025-05-20 15:00:00,29320.0,29410.0,29315.0,29320.0,6264
2025-05-20 15:15:00,29315.0,29435.0,29260.0,29315.0,7459
2025-05-21 09:15:00,29580.0,29580.0,29385.0,29510.0,561
2025-05-21 09:30:00,29500.0,29750.0,29495.0,29725.0,1141
2025-05-21 09:45:00,29720.0,29800.0,29720.0,29760.0,2278
2025-05-21 10:00:00,29760.0,29760.0,29675.0,29675.0,2616
2025-05-21 10:15:00,29655.0,29685.0,29630.0,29630.0,2963
2025-05-21 10:30:00,29685.0,29705.0,29670.0,29670.0,2017
2025-05-21 10:45:00,29670.0,29710.0,29625.0,29680.0,3194
2025-05-21 11:00:00,29660.0,29685.0,29625.0,29650.0,2182
2025-05-21 11:15:00,29710.0,29730.0,29650.0,29650.0,2264
2025-05-21 11:30:00,29690.0,29700.0,29650.0,29660.0,3433
2025-05-21 11:45:00,29655.0,29695.0,29640.0,29695.0,2331
2025-05-21 12:00:00,29650.0,29650.0,29610.0,29610.0,2373
2025-05-21 12:15:00,29590.0,29620.0,29530.0,29620.0,2442
2025-05-21 12:30:00,29610.0,29655.0,29610.0,29650.0,2467
2025-05-21 12:45:00,29665.0,29690.0,29580.0,29680.0,3838
2025-05-21 13:00:00,29650.0,29695.0,29590.0,29660.0,2637
2025-05-21 13:15:00,29690.0,29695.0,29650.0,29690.0,4073
2025-05-21 13:30:00,29650.0,29825.0,29650.0,29805.0,1674
2025-05-21 13:45:00,29815.0,29990.0,29805.0,29990.0,6735
2025-05-21 14:00:00,29960.0,30090.0,29900.0,29945.0,8160
2025-05-21 14:15:00,29950.0,29985.0,29915.0,29985.0,8408
2025-05-21 14:30:00,29985.0,30060.0,29940.0,30020.0,8726
2025-05-21 14:45:00,29980.0,30035.0,29900.0,30030.0,9006
2025-05-21 15:00:00,30030.0,30300.0,30005.0,30240.0,9989
2025-05-21 15:15:00,30230.0,30580.0,30060.0,30150.0,14162
2025-05-22 09:15:00,30305.0,30305.0,29900.0,29970.0,688
2025-05-22 09:30:00,29920.0,30005.0,29920.0,29935.0,903
2025-05-22 09:45:00,29985.0,30050.0,29960.0,30010.0,1053
2025-05-22 10:00:00,29965.0,30005.0,29935.0,29965.0,1398
2025-05-22 10:15:00,29960.0,30050.0,29960.0,30035.0,1717
2025-05-22 10:30:00,29990.0,30035.0,29985.0,29985.0,1185
2025-05-22 10:45:00,30015.0,30140.0,30015.0,30080.0,2034
2025-05-22 11:00:00,30075.0,30085.0,30010.0,30085.0,1443
2025-05-22 11:15:00,30020.0,30055.0,30015.0,30050.0,2229
2025-05-22 11:30:00,30020.0,30065.0,30020.0,30065.0,2274
2025-05-22 11:45:00,30030.0,30095.0,30030.0,30055.0,2379
2025-05-22 12:00:00,30030.0,30030.0,29935.0,29990.0,2650
2025-05-22 12:15:00,29965.0,29970.0,29940.0,29955.0,1808
2025-05-22 12:30:00,29945.0,29950.0,29860.0,29890.0,2851
2025-05-22 12:45:00,29890.0,29925.0,29870.0,29925.0,2987
2025-05-22 13:00:00,29880.0,29915.0,29860.0,29880.0,3048
2025-05-22 13:15:00,29865.0,29940.0,29865.0,29930.0,2105
2025-05-22 13:30:00,29920.0,30465.0,29920.0,30255.0,4633
2025-05-22 13:45:00,30240.0,30310.0,30190.0,30190.0,4946
2025-05-22 14:00:00,30160.0,30220.0,30135.0,30190.0,5233
2025-05-22 14:15:00,30160.0,30175.0,30100.0,30115.0,3609
2025-05-22 14:30:00,30100.0,30440.0,30100.0,30310.0,6777
2025-05-22 14:45:00,30310.0,30360.0,30280.0,30280.0,7176
2025-05-22 15:00:00,30285.0,30335.0,30180.0,30210.0,7851
2025-05-22 15:15:00,30180.0,30320.0,30150.0,30300.0,8876
2025-05-23 09:15:00,30500.0,30500.0,30020.0,30050.0,377
2025-05-23 09:30:00,30080.0,30290.0,30080.0,30200.0,781
2025-05-23 09:45:00,30245.0,30330.0,30205.0,30255.0,1105
2025-05-23 10:00:00,30280.0,30310.0,30260.0,30310.0,801
2025-05-23 10:15:00,30310.0,30310.0,30220.0,30220.0,862
2025-05-23 10:30:00,30220.0,30265.0,30220.0,30265.0,1345
2025-05-23 10:45:00,30295.0,30295.0,30255.0,30295.0,927
2025-05-23 11:00:00,30245.0,30245.0,30245.0,30245.0,468
2025-05-23 11:15:00,30250.0,30300.0,30250.0,30300.0,957
2025-05-23 11:30:00,30285.0,30320.0,30260.0,30270.0,1504
2025-05-23 11:45:00,30270.0,30300.0,30270.0,30270.0,1041
2025-05-23 12:00:00,30250.0,30280.0,30225.0,30280.0,1061
2025-05-23 12:15:00,30275.0,30400.0,30275.0,30275.0,1768
2025-05-23 12:30:00,30270.0,30270.0,30160.0,30190.0,1928
2025-05-23 12:45:00,30190.0,30190.0,30180.0,30180.0,1337
2025-05-23 13:00:00,30170.0,30170.0,30150.0,30170.0,2041
2025-05-23 13:15:00,30195.0,30195.0,30160.0,30175.0,1390
2025-05-23 13:30:00,30150.0,30150.0,30090.0,30140.0,1443
2025-05-23 13:45:00,30125.0,30125.0,30060.0,30085.0,1486
2025-05-23 14:00:00,30115.0,30135.0,30080.0,30135.0,1515
2025-05-23 14:15:00,30095.0,30160.0,30095.0,30115.0,1544
2025-05-23 14:30:00,30110.0,30115.0,30110.0,30115.0,779
2025-05-23 14:45:00,30110.0,30150.0,30000.0,30090.0,2645
2025-05-23 15:00:00,30115.0,30150.0,30045.0,30055.0,1946
2025-05-23 15:15:00,30090.0,30150.0,30045.0,30060.0,3156
2025-05-26 09:15:00,30105.0,30360.0,30095.0,30315.0,382
2025-05-26 09:30:00,30350.0,30350.0,30235.0,30255.0,774
2025-05-26 09:45:00,30255.0,30265.0,30195.0,30265.0,994
2025-05-26 10:00:00,30245.0,30405.0,30225.0,30325.0,1731
2025-05-26 10:15:00,30330.0,30405.0,30330.0,30345.0,1372
2025-05-26 10:30:00,30340.0,30395.0,30320.0,30385.0,1408
2025-05-26 10:45:00,30405.0,30405.0,30370.0,30390.0,1487
2025-05-26 11:00:00,30390.0,30390.0,30310.0,30355.0,1519
2025-05-26 11:15:00,30235.0,30355.0,30235.0,30340.0,2523
2025-05-26 11:30:00,30285.0,30325.0,30285.0,30295.0,872
2025-05-26 11:45:00,30325.0,30325.0,30320.0,30320.0,1755
2025-05-26 12:00:00,30275.0,30275.0,30275.0,30275.0,889
2025-05-26 12:15:00,30310.0,30320.0,30115.0,30140.0,2768
2025-05-26 12:30:00,30150.0,30160.0,30040.0,30125.0,2020
2025-05-26 12:45:00,30130.0,30150.0,30040.0,30090.0,3120
2025-05-26 13:00:00,30140.0,30140.0,30080.0,30130.0,2121
2025-05-26 13:15:00,30090.0,30090.0,30085.0,30085.0,2130
2025-05-26 13:30:00,30085.0,30085.0,30085.0,30085.0,2148
2025-05-26 13:45:00,30105.0,30120.0,30025.0,30080.0,3478
2025-05-26 14:00:00,30045.0,30080.0,30045.0,30050.0,2338
2025-05-26 14:15:00,30080.0,30120.0,30080.0,30080.0,2375
2025-05-26 14:30:00,30075.0,30125.0,30075.0,30125.0,3627
2025-05-26 14:45:00,30125.0,30125.0,30050.0,30080.0,2483
2025-05-26 15:00:00,30100.0,30230.0,30070.0,30215.0,3928
2025-05-26 15:15:00,30175.0,30175.0,30035.0,30145.0,4490
2025-05-27 09:15:00,30240.0,30320.0,29960.0,29980.0,342
2025-05-27 09:30:00,29975.0,30075.0,29910.0,29995.0,793
2025-05-27 09:45:00,30005.0,30105.0,29995.0,29995.0,690
2025-05-27 10:00:00,30000.0,30095.0,29970.0,30090.0,1347
2025-05-27 10:15:00,30010.0,30080.0,30005.0,30080.0,1600
2025-05-27 10:30:00,30080.0,30185.0,30080.0,30185.0,1686
2025-05-27 10:45:00,30155.0,30155.0,30155.0,30155.0,584
2025-05-27 11:00:00,30150.0,30160.0,30095.0,30135.0,604
2025-05-27 11:15:00,30170.0,30335.0,30170.0,30270.0,2090
2025-05-27 11:30:00,30270.0,30320.0,30215.0,30215.0,1455
2025-05-27 11:45:00,30275.0,30300.0,30210.0,30300.0,2270
2025-05-27 12:00:00,30295.0,30300.0,30270.0,30270.0,1551
2025-05-27 12:15:00,30300.0,30300.0,30200.0,30210.0,2399
2025-05-27 12:30:00,30210.0,30210.0,30200.0,30200.0,1635
2025-05-27 12:45:00,30115.0,30200.0,30110.0,30110.0,2695
2025-05-27 13:00:00,30105.0,30105.0,30095.0,30095.0,943
2025-05-27 13:15:00,30140.0,30180.0,30065.0,30155.0,2916
2025-05-27 13:30:00,30150.0,30155.0,30095.0,30155.0,2078
2025-05-27 13:45:00,30090.0,30125.0,30090.0,30125.0,2083
2025-05-27 14:00:00,30120.0,30120.0,29800.0,29990.0,2612
2025-05-27 14:15:00,30000.0,30095.0,29990.0,29990.0,4660
2025-05-27 14:30:00,30025.0,30130.0,30025.0,30120.0,3265
2025-05-27 14:45:00,30100.0,30100.0,29855.0,29900.0,5684
2025-05-27 15:00:00,29980.0,30195.0,29920.0,30030.0,6691
2025-05-27 15:15:00,30125.0,30150.0,30010.0,30020.0,7263
2025-05-28 09:15:00,30070.0,30180.0,29865.0,29905.0,637
2025-05-28 09:30:00,29905.0,29995.0,29820.0,29935.0,1571
2025-05-28 09:45:00,29960.0,30000.0,29905.0,29985.0,1918
2025-05-28 10:00:00,29925.0,30020.0,29925.0,29950.0,2118
2025-05-28 10:15:00,29925.0,29960.0,29925.0,29940.0,2337
2025-05-28 10:30:00,29970.0,29970.0,29880.0,29925.0,3044
2025-05-28 10:45:00,29910.0,29940.0,29895.0,29895.0,1109
2025-05-28 11:00:00,29940.0,29960.0,29915.0,29950.0,3422
2025-05-28 11:15:00,29915.0,29950.0,29890.0,29890.0,2432
2025-05-28 11:30:00,29930.0,29930.0,29890.0,29930.0,2482
2025-05-28 11:45:00,29920.0,29925.0,29865.0,29890.0,3924
2025-05-28 12:00:00,29890.0,29925.0,29890.0,29915.0,4026
2025-05-28 12:15:00,29905.0,29960.0,29905.0,29950.0,4226
2025-05-28 12:30:00,29930.0,29930.0,29910.0,29910.0,3021
2025-05-28 12:45:00,29915.0,29950.0,29900.0,29910.0,3271
2025-05-28 13:00:00,29925.0,29945.0,29860.0,29900.0,3382
2025-05-28 13:15:00,29870.0,29890.0,29810.0,29810.0,5642
2025-05-28 13:30:00,29850.0,29850.0,29755.0,29755.0,5961
2025-05-28 13:45:00,29755.0,29790.0,29750.0,29780.0,6387
2025-05-28 14:00:00,29750.0,29960.0,28505.0,29695.0,24129
2025-05-28 14:15:00,29750.0,29950.0,29710.0,29710.0,34465
2025-05-28 14:30:00,29750.0,29845.0,29710.0,29795.0,36012
2025-05-28 14:45:00,29775.0,29780.0,29440.0,29450.0,37705
2025-05-28 15:00:00,29460.0,29520.0,28710.0,28770.0,44290
2025-05-28 15:15:00,28765.0,28795.0,28515.0,28760.0,52050
2025-05-29 09:15:00,28940.0,29245.0,28935.0,29100.0,1858
2025-05-29 09:30:00,29115.0,29150.0,28970.0,29030.0,3066
2025-05-29 09:45:00,29025.0,29025.0,28915.0,28950.0,4120
2025-05-29 10:00:00,28985.0,29070.0,28985.0,29020.0,4925
2025-05-29 10:15:00,29030.0,29040.0,28930.0,28970.0,5500
2025-05-29 10:30:00,28990.0,29145.0,28970.0,29075.0,6271
2025-05-29 10:45:00,29095.0,29120.0,29015.0,29015.0,6607
2025-05-29 11:00:00,29000.0,29025.0,28990.0,29000.0,6814
2025-05-29 11:15:00,29000.0,29000.0,28950.0,28990.0,6921
2025-05-29 11:30:00,28990.0,29070.0,28980.0,29060.0,4814
2025-05-29 11:45:00,29055.0,29055.0,28990.0,29000.0,7415
2025-05-29 12:00:00,29020.0,29045.0,29000.0,29005.0,7555
2025-05-29 12:15:00,29045.0,29085.0,29005.0,29060.0,7747
2025-05-29 12:30:00,29055.0,29060.0,28980.0,28995.0,8057
2025-05-29 12:45:00,29020.0,29020.0,28965.0,29015.0,8232
2025-05-29 13:00:00,29015.0,29100.0,28960.0,29010.0,8586
2025-05-29 13:15:00,29045.0,29045.0,28945.0,28945.0,6007
2025-05-29 13:30:00,28975.0,29030.0,28950.0,28995.0,9166
2025-05-29 13:45:00,29000.0,29030.0,28960.0,29025.0,9332
2025-05-29 14:00:00,29025.0,29025.0,28970.0,29000.0,9438
2025-05-29 14:15:00,29000.0,29005.0,28865.0,28865.0,9787
2025-05-29 14:30:00,28905.0,28980.0,28855.0,28895.0,10488
2025-05-29 14:45:00,28900.0,29000.0,28895.0,28900.0,11372
2025-05-29 15:00:00,28895.0,28935.0,28785.0,28830.0,12966
2025-05-29 15:15:00,28800.0,28900.0,28705.0,28890.0,15294
2025-05-30 09:15:00,28900.0,29055.0,28830.0,28895.0,1334
2025-05-30 09:30:00,28900.0,28950.0,28885.0,28920.0,1975
2025-05-30 09:45:00,28915.0,28915.0,28825.0,28880.0,2474
2025-05-30 10:00:00,28885.0,28940.0,28845.0,28940.0,2717
2025-05-30 10:15:00,28945.0,28970.0,28890.0,28965.0,2919
2025-05-30 10:30:00,28935.0,29050.0,28925.0,29040.0,3200
2025-05-30 10:45:00,29000.0,29050.0,28960.0,29050.0,3394
2025-05-30 11:00:00,29045.0,29050.0,28945.0,28980.0,2421
2025-05-30 11:15:00,28985.0,28995.0,28930.0,28965.0,3897
2025-05-30 11:30:00,28970.0,29000.0,28930.0,29000.0,4200
2025-05-30 11:45:00,29030.0,29030.0,28990.0,29000.0,2974
2025-05-30 12:00:00,29030.0,29195.0,29030.0,29100.0,5105
2025-05-30 12:15:00,29090.0,29165.0,29090.0,29165.0,5464
2025-05-30 12:30:00,29150.0,29450.0,29120.0,29350.0,6961
2025-05-30 12:45:00,29335.0,29350.0,29305.0,29305.0,7113
2025-05-30 13:00:00,29305.0,29350.0,29305.0,29335.0,7167
2025-05-30 13:15:00,29310.0,29370.0,29310.0,29350.0,7250
2025-05-30 13:30:00,29335.0,29345.0,29315.0,29315.0,4952
2025-05-30 13:45:00,29345.0,29360.0,29285.0,29350.0,7818
2025-05-30 14:00:00,29315.0,29340.0,29310.0,29335.0,7936
2025-05-30 14:15:00,29310.0,29380.0,29310.0,29380.0,5439
2025-05-30 14:30:00,29345.0,29380.0,29240.0,29295.0,8704
2025-05-30 14:45:00,29280.0,29300.0,29255.0,29275.0,9141
2025-05-30 15:00:00,29295.0,29300.0,29245.0,29270.0,10331
2025-05-30 15:15:00,29295.0,29300.0,29170.0,29230.0,11743
2025-06-02 09:15:00,29290.0,29440.0,28940.0,28990.0,1205
2025-06-02 09:30:00,28955.0,29105.0,28955.0,29080.0,1811
2025-06-02 09:45:00,29095.0,29120.0,29060.0,29090.0,1323
2025-06-02 10:00:00,29090.0,29090.0,29010.0,29010.0,2075
2025-06-02 10:15:00,29060.0,29060.0,28930.0,28955.0,2207
2025-06-02 10:30:00,28995.0,29220.0,28995.0,29135.0,2576
2025-06-02 10:45:00,29120.0,29380.0,29120.0,29380.0,2779
2025-06-02 11:00:00,29345.0,29390.0,29245.0,29380.0,3088
2025-06-02 11:15:00,29310.0,29380.0,29280.0,29320.0,3412
2025-06-02 11:30:00,29335.0,29350.0,29225.0,29275.0,3732
2025-06-02 11:45:00,29270.0,29280.0,29210.0,29230.0,4041
2025-06-02 12:00:00,29245.0,29275.0,29205.0,29265.0,4294
2025-06-02 12:15:00,29260.0,29265.0,29220.0,29265.0,4511
2025-06-02 12:30:00,29260.0,29310.0,29220.0,29310.0,4837
