datetime,open,high,low,close,volume
2025-05-13 12:00:00,222.71,222.87,222.13,222.51,181811
2025-05-13 12:15:00,222.75,222.75,221.81,221.81,122836
2025-05-13 12:30:00,222.06,222.12,220.02,221.77,198787
2025-05-13 12:45:00,221.71,221.74,220.76,221.33,210386
2025-05-13 13:00:00,221.33,221.47,220.71,220.76,142487
2025-05-13 13:15:00,220.98,221.0,219.5,220.45,221260
2025-05-13 13:30:00,220.07,220.59,220.0,220.0,227551
2025-05-13 13:45:00,220.3,220.57,219.9,220.19,153547
2025-05-13 14:00:00,220.2,220.42,219.81,219.81,232383
2025-05-13 14:15:00,220.19,220.22,219.85,220.21,156610
2025-05-13 14:30:00,220.23,220.54,220.11,220.41,238026
2025-05-13 14:45:00,220.59,221.37,220.37,221.3,240359
2025-05-13 15:00:00,221.29,222.65,221.0,221.24,247518
2025-05-13 15:15:00,221.45,221.75,220.56,221.0,271569
2025-05-14 09:15:00,221.27,225.0,221.27,222.57,14967
2025-05-14 09:30:00,222.82,223.85,222.81,223.64,25642
2025-05-14 09:45:00,223.64,224.7,223.3,224.23,37862
2025-05-14 10:00:00,224.1,224.6,223.62,224.0,42409
2025-05-14 10:15:00,223.99,224.0,222.7,222.81,30752
2025-05-14 10:30:00,222.9,223.42,221.35,221.35,57346
2025-05-14 10:45:00,221.29,222.21,221.29,221.38,78979
2025-05-14 11:00:00,221.37,222.47,221.3,222.47,82663
2025-05-14 11:15:00,221.91,222.34,221.5,221.92,57177
2025-05-14 11:30:00,221.5,222.19,221.4,221.42,91432
2025-05-14 11:45:00,221.4,221.66,220.58,221.59,98432
2025-05-14 12:00:00,221.33,221.65,220.61,221.39,68064
2025-05-14 12:15:00,221.19,221.22,220.9,221.0,69453
2025-05-14 12:30:00,221.39,222.5,221.39,222.5,108509
2025-05-14 12:45:00,221.71,221.9,221.32,221.9,74591
2025-05-14 13:00:00,222.25,222.25,221.1,221.1,114886
2025-05-14 13:15:00,221.12,221.7,221.12,221.7,78398
2025-05-14 13:30:00,221.71,221.8,221.5,221.7,80319
2025-05-14 13:45:00,221.63,221.63,221.12,221.62,80846
2025-05-14 14:00:00,220.61,220.9,219.3,219.63,149817
2025-05-14 14:15:00,220.0,220.53,219.79,220.08,101277
2025-05-14 14:30:00,220.48,220.48,219.99,220.22,153519
2025-05-14 14:45:00,220.08,221.0,219.81,221.0,155951
2025-05-14 15:00:00,220.82,221.77,219.8,220.0,111093
2025-05-14 15:15:00,219.85,221.24,219.8,220.52,182223
2025-05-15 09:15:00,222.35,222.74,220.83,222.56,7175
2025-05-15 09:30:00,222.9,223.99,222.81,223.31,18656
2025-05-15 09:45:00,222.74,224.58,222.44,223.88,28331
2025-05-15 10:00:00,223.99,224.03,222.0,222.0,33894
2025-05-15 10:15:00,222.89,223.94,222.47,223.5,40975
2025-05-15 10:30:00,224.06,225.0,223.76,224.38,54589
2025-05-15 10:45:00,224.29,224.87,223.82,223.82,38738
2025-05-15 11:00:00,223.82,224.74,223.11,223.96,42492
2025-05-15 11:15:00,223.99,223.99,223.17,223.73,45079
2025-05-15 11:30:00,224.0,224.8,223.99,224.35,69276
2025-05-15 11:45:00,224.8,224.8,224.0,224.0,49938
2025-05-15 12:00:00,223.66,224.46,223.41,224.0,78021
2025-05-15 12:15:00,223.98,224.58,223.67,223.95,81996
2025-05-15 12:30:00,223.74,224.2,223.74,223.88,55252
2025-05-15 12:45:00,224.33,224.36,223.52,223.54,88285
2025-05-15 13:00:00,224.04,224.04,223.63,223.74,92124
2025-05-15 13:15:00,223.35,224.0,223.2,223.9,95745
2025-05-15 13:30:00,223.9,223.99,223.55,223.55,65768
2025-05-15 13:45:00,223.82,224.36,223.55,224.36,102412
2025-05-15 14:00:00,223.7,224.04,223.21,223.39,72148
2025-05-15 14:15:00,223.75,224.15,223.02,223.21,114470
2025-05-15 14:30:00,223.33,223.77,223.33,223.33,80453
2025-05-15 14:45:00,223.33,224.47,223.33,224.1,122768
2025-05-15 15:00:00,224.33,224.48,223.8,224.0,84297
2025-05-15 15:15:00,223.71,224.48,223.4,223.4,135118
2025-05-16 09:15:00,226.25,226.25,220.58,222.61,16146
2025-05-16 09:30:00,222.8,223.21,220.49,222.19,40258
2025-05-16 09:45:00,222.5,222.5,221.25,221.82,61661
2025-05-16 10:00:00,221.45,222.5,220.75,220.75,96210
2025-05-16 10:15:00,220.72,221.5,220.5,221.09,115318
2025-05-16 10:30:00,221.6,221.6,220.0,220.92,134515
2025-05-16 10:45:00,220.8,221.7,220.49,221.35,94892
2025-05-16 11:00:00,221.71,222.48,220.94,221.33,148098
2025-05-16 11:15:00,221.64,222.33,221.41,222.33,155103
2025-05-16 11:30:00,222.3,222.5,221.8,222.28,169016
2025-05-16 11:45:00,222.29,222.5,221.66,222.07,176662
2025-05-16 12:00:00,222.1,222.9,221.26,221.67,191396
2025-05-16 12:15:00,221.76,222.99,221.71,222.1,134199
2025-05-16 12:30:00,222.56,222.63,221.8,222.08,215570
2025-05-16 12:45:00,221.83,222.18,221.54,221.54,145903
2025-05-16 13:00:00,221.37,221.78,221.26,221.29,147370
2025-05-16 13:15:00,221.79,222.56,221.79,222.02,148517
2025-05-16 13:30:00,222.3,222.3,221.8,221.8,225803
2025-05-16 13:45:00,221.8,221.8,221.19,221.26,228711
2025-05-16 14:00:00,221.79,222.5,221.44,222.04,233402
2025-05-16 14:15:00,222.04,222.68,221.42,221.42,237665
2025-05-16 14:30:00,221.42,222.0,221.42,221.91,160509
2025-05-16 14:45:00,221.81,222.3,221.5,222.01,248119
2025-05-16 15:00:00,222.01,222.58,221.63,221.71,253452
2025-05-16 15:15:00,222.0,222.5,221.7,222.5,267086
2025-05-19 09:15:00,222.09,230.65,222.09,227.01,65414
2025-05-19 09:30:00,227.71,227.79,225.35,227.17,97539
2025-05-19 09:45:00,227.0,230.21,227.0,229.57,131329
2025-05-19 10:00:00,230.24,232.92,229.01,231.7,162507
2025-05-19 10:15:00,231.62,231.79,228.0,228.61,216288
2025-05-19 10:30:00,228.25,228.71,227.45,227.66,224519
2025-05-19 10:45:00,227.87,230.0,227.3,230.0,247305
2025-05-19 11:00:00,230.66,232.7,230.15,231.3,191275
2025-05-19 11:15:00,231.78,231.8,230.5,231.0,304049
2025-05-19 11:30:00,230.82,232.69,230.82,232.21,330413
2025-05-19 11:45:00,232.01,232.01,228.21,229.66,372905
2025-05-19 12:00:00,229.69,231.58,229.64,230.63,391197
2025-05-19 12:15:00,229.89,231.39,229.85,231.36,399524
2025-05-19 12:30:00,231.39,231.56,230.3,231.2,274313
2025-05-19 12:45:00,231.79,231.95,231.25,231.25,414831
2025-05-19 13:00:00,231.66,232.08,230.1,230.34,465301
2025-05-19 13:15:00,230.3,231.0,230.3,230.91,473721
2025-05-19 13:30:00,230.84,231.38,230.73,231.09,481909
2025-05-19 13:45:00,231.0,231.8,230.45,231.33,491463
2025-05-19 14:00:00,231.75,231.75,230.55,230.55,331638
2025-05-19 14:15:00,231.1,232.0,230.81,231.22,514752
2025-05-19 14:30:00,230.95,231.39,230.41,231.39,529611
2025-05-19 14:45:00,231.4,235.9,231.34,235.9,572716
2025-05-19 15:00:00,236.5,244.9,235.99,240.0,870158
2025-05-19 15:15:00,240.99,242.95,239.4,242.95,987297
2025-05-20 09:15:00,244.46,248.77,242.15,242.69,124189
2025-05-20 09:30:00,242.18,243.39,238.21,239.61,260905
2025-05-20 09:45:00,238.75,239.7,236.72,237.0,327487
2025-05-20 10:00:00,238.12,239.42,237.06,239.42,343680
2025-05-20 10:15:00,239.66,239.66,236.82,236.82,362608
2025-05-20 10:30:00,238.01,239.19,237.16,239.19,373594
2025-05-20 10:45:00,239.0,239.74,237.63,239.65,386841
2025-05-20 11:00:00,239.0,239.57,238.8,239.12,394232
2025-05-20 11:15:00,238.76,238.76,237.5,237.96,405999
2025-05-20 11:30:00,236.85,238.19,236.85,237.37,417584
2025-05-20 11:45:00,237.39,240.0,236.68,239.5,434299
2025-05-20 12:00:00,239.98,241.2,239.56,240.65,301952
2025-05-20 12:15:00,241.59,242.7,241.09,241.45,486340
2025-05-20 12:30:00,241.0,242.14,239.64,240.07,509344
2025-05-20 12:45:00,240.59,240.59,238.5,239.0,525659
2025-05-20 13:00:00,239.2,240.0,238.6,239.68,536813
2025-05-20 13:15:00,239.94,239.94,239.0,239.39,361330
2025-05-20 13:30:00,239.39,239.59,238.4,238.4,547701
2025-05-20 13:45:00,238.81,238.81,237.41,237.62,367932
2025-05-20 14:00:00,237.99,238.22,236.48,236.48,558936
2025-05-20 14:15:00,237.0,237.08,235.6,236.1,571824
2025-05-20 14:30:00,236.54,237.0,235.92,236.65,579986
2025-05-20 14:45:00,235.83,237.23,235.83,236.0,586238
2025-05-20 15:00:00,236.59,237.74,235.74,235.74,397057
2025-05-20 15:15:00,235.8,238.8,235.1,237.02,615488
2025-05-21 09:15:00,237.9,237.9,232.5,233.71,24546
2025-05-21 09:30:00,233.68,236.01,232.47,235.87,50152
2025-05-21 09:45:00,235.77,237.3,235.24,237.23,59780
2025-05-21 10:00:00,237.5,238.01,235.34,235.58,81934
2025-05-21 10:15:00,235.61,236.34,235.5,235.62,91292
2025-05-21 10:30:00,235.72,236.25,235.25,236.0,94652
2025-05-21 10:45:00,235.21,236.89,235.19,235.19,72489
2025-05-21 11:00:00,235.86,235.86,234.4,235.23,111530
2025-05-21 11:15:00,235.23,235.58,234.83,235.58,113984
2025-05-21 11:30:00,234.9,235.67,234.62,235.11,116316
2025-05-21 11:45:00,235.25,235.25,234.27,234.89,82164
2025-05-21 12:00:00,234.68,235.19,233.5,233.95,86615
2025-05-21 12:15:00,233.52,233.52,231.39,232.65,142503
2025-05-21 12:30:00,232.65,233.5,232.55,233.07,146851
2025-05-21 12:45:00,233.17,233.74,233.07,233.6,98517
2025-05-21 13:00:00,234.29,234.29,233.32,233.79,148682
2025-05-21 13:15:00,233.96,233.96,232.82,233.57,156303
2025-05-21 13:30:00,233.63,233.63,232.97,233.41,157997
2025-05-21 13:45:00,233.41,233.61,232.58,233.25,161410
2025-05-21 14:00:00,232.87,233.39,232.45,233.24,111094
2025-05-21 14:15:00,233.58,234.56,233.25,234.2,170798
2025-05-21 14:30:00,234.11,234.41,234.0,234.0,172164
2025-05-21 14:45:00,233.69,234.71,233.68,234.71,115997
2025-05-21 15:00:00,234.38,236.49,234.3,235.26,180284
2025-05-21 15:15:00,235.1,236.25,234.51,235.55,193466
2025-05-22 09:15:00,235.61,242.5,235.61,241.58,56996
2025-05-22 09:30:00,241.51,241.51,239.15,240.39,81714
2025-05-22 09:45:00,240.4,241.4,240.27,241.27,99192
2025-05-22 10:00:00,241.19,241.45,240.06,240.67,126095
2025-05-22 10:15:00,240.66,243.33,240.5,243.0,145019
2025-05-22 10:30:00,243.14,244.9,242.5,243.28,217677
2025-05-22 10:45:00,243.27,243.89,240.63,241.97,270467
2025-05-22 11:00:00,241.52,241.52,240.6,240.61,287988
2025-05-22 11:15:00,240.71,241.11,239.26,239.77,299429
2025-05-22 11:30:00,239.86,240.24,239.55,239.72,304586
2025-05-22 11:45:00,239.9,240.26,239.6,239.62,307157
2025-05-22 12:00:00,239.61,240.79,239.15,240.79,313651
2025-05-22 12:15:00,240.27,240.55,240.0,240.28,319924
2025-05-22 12:30:00,240.29,241.0,240.17,240.8,324770
2025-05-22 12:45:00,240.85,241.69,240.79,241.4,335087
2025-05-22 13:00:00,241.72,242.4,241.11,242.0,346492
2025-05-22 13:15:00,242.0,242.0,241.12,241.22,353922
2025-05-22 13:30:00,241.18,241.78,241.1,241.1,359388
2025-05-22 13:45:00,241.14,241.98,241.1,241.42,363253
2025-05-22 14:00:00,241.36,242.39,241.1,241.62,371985
2025-05-22 14:15:00,241.63,241.63,239.0,239.1,407536
2025-05-22 14:30:00,239.98,240.7,239.0,240.7,435193
2025-05-22 14:45:00,240.44,241.1,240.21,241.0,443699
2025-05-22 15:00:00,241.1,242.49,241.1,242.49,462363
2025-05-22 15:15:00,242.32,243.94,241.0,242.86,494998
2025-05-23 09:15:00,247.99,247.99,242.25,244.0,44826
2025-05-23 09:30:00,243.51,244.0,242.76,243.02,60838
2025-05-23 09:45:00,243.0,243.0,242.42,242.42,75725
2025-05-23 10:00:00,242.43,242.62,240.55,240.91,89991
2025-05-23 10:15:00,240.98,242.12,240.98,241.0,115266
2025-05-23 10:30:00,240.96,242.45,239.99,242.45,87056
2025-05-23 10:45:00,242.4,243.0,241.85,242.52,139811
2025-05-23 11:00:00,242.52,243.12,242.0,242.76,100385
2025-05-23 11:15:00,242.06,243.44,242.0,243.44,155961
2025-05-23 11:30:00,242.76,243.16,242.04,242.13,161011
2025-05-23 11:45:00,242.35,243.5,242.22,242.9,173776
2025-05-23 12:00:00,243.74,243.74,242.91,243.72,181521
2025-05-23 12:15:00,243.32,243.68,242.62,242.64,185679
2025-05-23 12:30:00,242.65,243.85,242.64,243.41,192583
2025-05-23 12:45:00,243.01,243.4,242.1,242.35,199364
2025-05-23 13:00:00,242.81,242.97,242.17,242.31,205752
2025-05-23 13:15:00,242.84,243.41,242.15,243.0,209928
2025-05-23 13:30:00,243.28,243.41,242.62,242.86,214947
2025-05-23 13:45:00,242.87,243.35,242.6,242.77,219219
2025-05-23 14:00:00,242.59,243.5,242.59,243.5,223986
2025-05-23 14:15:00,243.1,243.67,242.5,243.04,228372
2025-05-23 14:30:00,243.1,243.96,243.05,243.66,234718
2025-05-23 14:45:00,243.34,243.34,242.15,242.99,247485
2025-05-23 15:00:00,242.96,245.27,242.2,243.67,273506
2025-05-23 15:15:00,243.65,244.7,240.0,240.84,366418
2025-05-26 09:15:00,238.41,244.59,238.41,242.31,72664
2025-05-26 09:30:00,241.12,241.12,236.41,236.98,134517
2025-05-26 09:45:00,236.75,237.18,235.32,236.7,172644
2025-05-26 10:00:00,236.99,238.76,235.97,237.51,224354
2025-05-26 10:15:00,237.97,238.0,236.53,238.0,253736
2025-05-26 10:30:00,238.23,239.4,237.49,238.51,282267
2025-05-26 10:45:00,238.92,239.42,238.49,238.73,308610
2025-05-26 11:00:00,238.95,240.5,238.9,239.43,328182
2025-05-26 11:15:00,239.43,239.53,238.52,238.52,338748
2025-05-26 11:30:00,238.62,240.29,238.62,239.74,349521
2025-05-26 11:45:00,239.74,240.03,238.93,239.32,353994
2025-05-26 12:00:00,239.31,239.99,239.06,239.39,358180
2025-05-26 12:15:00,239.76,239.99,239.06,239.98,366250
2025-05-26 12:30:00,239.99,240.0,238.75,239.46,372889
2025-05-26 12:45:00,239.56,239.78,238.75,239.29,253097
2025-05-26 13:00:00,239.15,239.59,239.15,239.27,382125
2025-05-26 13:15:00,238.87,239.11,238.67,238.9,128054
2025-05-26 13:30:00,238.79,239.99,238.05,239.99,392327
2025-05-26 13:45:00,239.5,239.5,238.47,238.8,409616
2025-05-26 14:00:00,238.47,238.67,238.01,238.01,411892
2025-05-26 14:15:00,238.08,238.5,238.08,238.5,413802
2025-05-26 14:30:00,238.5,238.5,237.8,238.28,420169
2025-05-26 14:45:00,237.9,238.29,237.6,238.05,286490
2025-05-26 15:00:00,238.0,238.0,237.0,237.0,445800
2025-05-26 15:15:00,236.99,237.89,236.0,237.0,485192
2025-05-27 09:15:00,238.99,238.99,232.19,232.61,18754
2025-05-27 09:30:00,232.4,232.5,228.97,230.96,78161
2025-05-27 09:45:00,230.92,231.4,229.45,230.59,123515
2025-05-27 10:00:00,230.12,232.18,230.12,231.99,141125
2025-05-27 10:15:00,231.88,231.99,231.0,231.1,147416
2025-05-27 10:30:00,231.67,231.88,231.1,231.84,153578
2025-05-27 10:45:00,231.51,231.92,231.51,231.75,103807
2025-05-27 11:00:00,231.74,232.05,231.57,232.04,158011
2025-05-27 11:15:00,232.05,232.15,232.0,232.15,164324
2025-05-27 11:30:00,232.09,232.14,231.1,231.84,111283
2025-05-27 11:45:00,231.41,235.87,231.3,234.82,199209
2025-05-27 12:00:00,234.7,234.75,233.12,233.12,235404
2025-05-27 12:15:00,233.5,233.8,232.0,233.0,253896
2025-05-27 12:30:00,232.98,232.99,232.44,232.84,265439
2025-05-27 12:45:00,232.99,233.45,232.99,233.0,270136
2025-05-27 13:00:00,232.47,232.99,232.47,232.99,274274
2025-05-27 13:15:00,232.79,233.33,232.79,232.79,185052
2025-05-27 13:30:00,232.79,233.45,232.48,233.44,280920
2025-05-27 13:45:00,232.56,233.25,232.56,232.56,287159
2025-05-27 14:00:00,232.5,233.45,232.38,233.25,199272
2025-05-27 14:15:00,233.25,234.25,232.96,233.8,304728
2025-05-27 14:30:00,233.8,234.25,233.66,234.16,310848
2025-05-27 14:45:00,234.25,234.71,233.86,233.86,211347
2025-05-27 15:00:00,234.35,234.35,233.0,233.11,326255
2025-05-27 15:15:00,233.49,236.0,233.15,236.0,348204
2025-05-28 09:15:00,233.0,237.81,232.21,233.7,38055
2025-05-28 09:30:00,233.65,234.58,233.33,234.09,51126
2025-05-28 09:45:00,233.97,234.49,233.08,233.15,64159
2025-05-28 10:00:00,233.14,233.72,232.5,232.5,74191
2025-05-28 10:15:00,232.51,233.03,232.0,232.2,82449
2025-05-28 10:30:00,232.56,232.69,232.0,232.02,89194
2025-05-28 10:45:00,232.51,232.57,231.1,231.11,103971
2025-05-28 11:00:00,231.18,231.94,231.1,231.26,117751
2025-05-28 11:15:00,231.1,231.78,231.1,231.15,121347
2025-05-28 11:30:00,231.21,231.8,231.15,231.4,125322
2025-05-28 11:45:00,231.39,231.39,230.21,230.43,134586
2025-05-28 12:00:00,230.8,230.88,229.27,229.65,153182
2025-05-28 12:15:00,229.63,230.24,229.63,229.85,159487
2025-05-28 12:30:00,229.86,230.4,229.85,229.85,166242
2025-05-28 12:45:00,229.86,230.4,229.72,230.13,173341
2025-05-28 13:00:00,230.13,230.4,230.0,230.0,178267
2025-05-28 13:15:00,230.0,230.19,229.8,229.9,182495
2025-05-28 13:30:00,229.9,230.0,229.9,229.91,185090
2025-05-28 13:45:00,229.91,230.4,229.9,230.35,189776
2025-05-28 14:00:00,230.32,230.69,230.1,230.16,195909
2025-05-28 14:15:00,230.15,230.89,230.0,230.0,200581
2025-05-28 14:30:00,229.9,230.35,229.8,229.9,207261
2025-05-28 14:45:00,229.86,230.97,229.8,230.15,213051
2025-05-28 15:00:00,231.0,231.0,230.0,230.0,221464
2025-05-28 15:15:00,230.65,231.89,230.0,230.2,237810
2025-05-29 09:15:00,232.15,232.73,229.85,230.15,11816
2025-05-29 09:30:00,230.72,231.68,229.87,230.91,34986
2025-05-29 09:45:00,231.04,231.04,229.13,229.54,52886
2025-05-29 10:00:00,229.57,230.32,229.04,229.5,60050
2025-05-29 10:15:00,229.5,229.5,226.44,227.0,69111
2025-05-29 10:30:00,227.38,228.9,227.38,227.81,64007
2025-05-29 10:45:00,227.41,228.98,227.02,228.02,79522
2025-05-29 11:00:00,228.01,228.22,227.05,228.22,125476
2025-05-29 11:15:00,228.14,228.49,227.68,227.96,130677
2025-05-29 11:30:00,227.5,228.69,227.5,228.69,136466
2025-05-29 11:45:00,228.21,228.73,228.21,228.65,93338
2025-05-29 12:00:00,227.85,228.75,227.6,228.52,95922
2025-05-29 12:15:00,228.73,228.8,228.53,228.79,145788
2025-05-29 12:30:00,228.8,229.64,228.8,228.88,98945
2025-05-29 12:45:00,228.63,229.2,228.55,229.2,101263
2025-05-29 13:00:00,228.58,229.23,228.58,229.16,154835
2025-05-29 13:15:00,229.0,229.0,228.72,228.98,155452
2025-05-29 13:30:00,228.75,229.1,228.74,228.74,156253
2025-05-29 13:45:00,229.23,229.23,228.99,229.0,105165
2025-05-29 14:00:00,229.0,229.0,228.58,228.72,160613
2025-05-29 14:15:00,228.31,228.56,228.06,228.06,54844
2025-05-29 14:30:00,228.45,228.89,228.45,228.8,166226
2025-05-29 14:45:00,228.8,229.49,228.8,229.46,169590
2025-05-29 15:00:00,229.16,230.31,229.1,229.89,180895
2025-05-29 15:15:00,229.1,230.0,229.1,230.0,201296
2025-05-30 09:15:00,229.95,230.85,227.93,228.9,18073
2025-05-30 09:30:00,229.0,229.0,225.41,226.5,59175
2025-05-30 09:45:00,226.36,226.9,226.1,226.1,70593
2025-05-30 10:00:00,225.72,225.98,225.0,225.01,85198
2025-05-30 10:15:00,225.38,226.47,225.0,226.38,105328
2025-05-30 10:30:00,226.28,226.42,225.47,225.9,110087
2025-05-30 10:45:00,226.02,226.2,225.4,225.84,76197
2025-05-30 11:00:00,225.41,226.08,225.41,226.08,76481
2025-05-30 11:15:00,226.08,226.19,225.05,225.73,117730
2025-05-30 11:30:00,226.0,226.62,225.5,226.38,122696
2025-05-30 11:45:00,226.1,226.59,226.1,226.59,124868
2025-05-30 12:00:00,226.1,226.57,225.85,226.01,126473
2025-05-30 12:15:00,225.85,226.01,225.85,225.85,85416
2025-05-30 12:30:00,225.99,227.0,225.99,226.91,141655
2025-05-30 12:45:00,227.38,227.41,227.0,227.01,108080
2025-05-30 13:00:00,227.44,227.44,227.34,227.34,54431
2025-05-30 13:15:00,227.34,227.54,226.88,226.88,167004
2025-05-30 13:30:00,227.12,227.59,227.0,227.59,114587
2025-05-30 13:45:00,227.0,227.94,226.21,226.58,180865
2025-05-30 14:00:00,227.07,227.07,226.85,226.85,123318
2025-05-30 14:15:00,227.0,227.0,226.0,226.02,190748
2025-05-30 14:30:00,226.55,226.55,226.0,226.0,64592
2025-05-30 14:45:00,226.34,226.83,226.09,226.54,196399
2025-05-30 15:00:00,226.14,226.6,225.75,225.76,201423
2025-05-30 15:15:00,226.24,226.7,225.02,226.7,214839
2025-06-02 09:15:00,224.2,225.79,222.81,224.41,19796
2025-06-02 09:30:00,224.5,224.97,223.52,223.99,44323
2025-06-02 09:45:00,223.7,225.67,222.85,223.96,88486
2025-06-02 10:00:00,223.7,223.85,218.23,220.89,193373
2025-06-02 10:15:00,220.91,221.3,219.0,221.0,260219
2025-06-02 10:30:00,221.43,221.43,219.5,220.28,279784
2025-06-02 10:45:00,220.28,221.47,219.0,219.77,313602
2025-06-02 11:00:00,220.24,221.87,218.47,219.75,346841
2025-06-02 11:15:00,219.89,220.49,219.25,219.99,392086
2025-06-02 11:30:00,220.08,221.59,219.75,221.25,408077
2025-06-02 11:45:00,220.32,220.94,220.29,220.35,415837
2025-06-02 12:00:00,220.64,221.0,220.26,221.0,419325
2025-06-02 12:15:00,220.0,221.0,220.0,220.99,282865
2025-06-02 12:30:00,221.0,223.77,220.0,223.0,444009
2025-06-02 12:45:00,222.91,223.7,222.53,223.5,461319
2025-06-02 13:00:00,223.5,224.27,222.42,224.0,478826
2025-06-02 13:15:00,223.99,223.99,222.66,223.44,489586
2025-06-02 13:30:00,223.08,223.77,223.01,223.31,495733
2025-06-02 13:45:00,223.31,225.5,221.55,222.4,534553
2025-06-02 14:00:00,222.05,223.22,222.05,222.7,561212
2025-06-02 14:15:00,222.71,223.68,222.0,223.59,582794
2025-06-02 14:30:00,223.5,223.97,222.87,223.64,607150
2025-06-02 14:45:00,223.7,224.41,222.89,222.89,631687
2025-06-02 15:00:00,223.28,223.64,221.78,222.51,665442
2025-06-02 15:15:00,222.5,222.8,220.52,222.04,693118
2025-06-03 09:15:00,222.35,227.18,222.35,227.18,26896
2025-06-03 09:30:00,227.86,229.36,227.0,227.46,82072
2025-06-03 09:45:00,227.8,227.8,225.4,225.82,133845
2025-06-03 10:00:00,226.0,227.22,225.49,226.7,165926
2025-06-03 10:15:00,227.42,227.89,225.5,226.91,196125
2025-06-03 10:30:00,226.86,227.55,226.24,226.6,219948
2025-06-03 10:45:00,226.53,227.68,226.53,227.57,233026
2025-06-03 11:00:00,227.58,227.94,225.5,225.51,259415
2025-06-03 11:15:00,226.14,226.95,225.1,225.91,296256
2025-06-03 11:30:00,225.94,225.94,224.02,225.31,308817
2025-06-03 11:45:00,224.72,224.9,224.23,224.9,313465
2025-06-03 12:00:00,224.98,225.04,224.5,224.5,210499
2025-06-03 12:15:00,224.65,224.85,222.97,224.07,324756
2025-06-03 12:30:00,223.61,225.0,222.2,225.0,364978
2025-06-03 12:45:00,224.61,225.0,223.51,224.19,409616
2025-06-03 13:00:00,224.25,224.75,220.88,223.57,465536
2025-06-03 13:15:00,223.03,223.56,222.53,223.56,324580
2025-06-03 13:30:00,223.15,223.75,223.15,223.25,487914
2025-06-03 13:45:00,220.44,223.38,220.44,221.62,515427
2025-06-03 14:00:00,221.95,222.98,221.01,222.58,534814
2025-06-03 14:15:00,222.44,223.0,220.06,221.44,556801
2025-06-03 14:30:00,221.53,221.62,220.41,220.54,587405
2025-06-03 14:45:00,220.6,221.26,219.48,219.82,617397
2025-06-03 15:00:00,219.82,220.42,219.55,220.09,634838
2025-06-03 15:15:00,219.67,221.24,219.6,220.87,660975
2025-06-04 09:15:00,221.1,221.99,217.67,220.54,43705
2025-06-04 09:30:00,220.44,220.44,217.3,217.6,78154
2025-06-04 09:45:00,218.0,218.68,217.3,218.3,91639
2025-06-04 10:00:00,218.29,218.91,217.51,217.99,97574
2025-06-04 10:15:00,217.62,218.56,217.24,218.36,106007
2025-06-04 10:30:00,218.94,219.54,218.43,219.54,109100
2025-06-04 10:45:00,219.76,220.56,218.47,219.5,118637
2025-06-04 11:00:00,219.8,219.9,218.8,218.8,86954
2025-06-04 11:15:00,219.11,219.13,218.24,218.8,133351
2025-06-04 11:30:00,219.38,219.38,217.89,218.71,143152
2025-06-04 11:45:00,218.11,219.39,218.11,218.7,148226
